wavelength_angstrom,flux_erg_s_cm2_angstrom,error
4.391815e+03,1.602622e-13,3.582316e-16
4.394562e+03,1.604917e-13,3.591114e-16
4.397310e+03,1.599627e-13,3.574890e-16
4.400057e+03,1.571865e-13,3.531793e-16
4.402805e+03,1.591464e-13,3.605102e-16
4.405552e+03,1.618801e-13,3.600088e-16
4.408300e+03,1.590639e-13,3.552784e-16
4.411047e+03,1.602552e-13,3.605575e-16
4.413795e+03,1.601884e-13,3.565287e-16
4.416542e+03,1.608027e-13,3.563393e-16
4.419290e+03,1.613752e-13,4.156239e-16
4.422037e+03,1.621204e-13,4.192386e-16
4.424785e+03,1.648262e-13,3.616636e-16
4.427532e+03,1.640388e-13,3.820976e-16
4.430279e+03,1.664968e-13,3.842708e-16
4.433027e+03,1.691259e-13,3.654466e-16
4.435774e+03,1.692098e-13,3.643184e-16
4.438522e+03,1.700753e-13,3.648053e-16
4.441269e+03,1.720850e-13,3.670380e-16
4.444016e+03,1.715495e-13,3.653613e-16
4.446764e+03,1.721655e-13,3.652264e-16
4.449511e+03,1.722435e-13,3.652286e-16
4.452258e+03,1.708213e-13,3.625633e-16
4.455005e+03,1.718668e-13,3.636655e-16
4.457753e+03,1.739204e-13,3.671789e-16
4.460500e+03,1.735344e-13,3.700953e-16
4.463247e+03,1.738327e-13,3.663211e-16
4.465994e+03,1.717151e-13,3.629356e-16
4.468741e+03,1.740258e-13,3.664176e-16
