wavelength_angstrom,flux_erg_s_cm2_angstrom,error
1.429493e+03,1.283602e-16,4.925683e-17
1.430076e+03,2.760438e-16,6.867737e-17
1.430659e+03,1.604757e-16,5.314726e-17
1.431242e+03,8.109574e-17,4.230142e-17
1.431825e+03,1.803962e-16,5.650084e-17
1.432407e+03,2.936241e-16,7.078537e-17
1.432990e+03,2.846551e-16,7.093123e-17
1.433573e+03,2.395178e-16,6.464721e-17
1.434156e+03,3.071600e-16,7.128333e-17
1.434739e+03,2.421637e-16,6.524585e-17
1.435321e+03,1.750455e-16,5.698214e-17
1.435904e+03,2.432837e-16,6.647151e-17
1.436487e+03,9.796169e-17,4.536130e-17
1.437070e+03,1.373674e-16,5.058433e-17
1.437653e+03,2.280406e-16,6.452433e-17
1.438236e+03,2.050359e-16,6.163609e-17
1.438818e+03,1.716562e-16,5.599244e-17
1.439401e+03,2.213728e-16,6.371476e-17
1.439984e+03,1.642659e-16,5.602970e-17
1.440567e+03,1.466782e-16,5.320872e-17
1.441150e+03,2.472019e-16,6.919421e-17
1.441732e+03,2.216743e-16,6.182482e-17
1.442315e+03,1.573433e-16,5.628114e-17
1.442898e+03,1.681477e-16,5.610025e-17
1.443481e+03,1.662997e-16,5.558235e-17
1.444064e+03,3.244197e-16,7.624969e-17
1.444646e+03,2.395694e-16,6.563241e-17
1.445229e+03,2.968097e-16,7.152526e-17
1.445812e+03,2.747710e-16,7.163501e-17
1.446395e+03,3.779383e-16,8.080123e-17
1.446978e+03,2.283752e-16,6.440486e-17
1.447560e+03,2.404914e-16,6.735909e-17
1.448143e+03,2.994511e-16,7.386131e-17
1.448726e+03,3.237781e-16,7.698043e-17
1.449309e+03,3.678817e-16,7.941517e-17
1.449892e+03,3.606539e-16,8.120455e-17
1.450474e+03,3.497406e-16,7.831912e-17
1.451057e+03,3.185666e-16,7.581685e-17
1.451640e+03,2.447062e-16,6.781554e-17
1.452223e+03,3.976153e-16,8.420277e-17
1.452805e+03,2.822500e-16,7.133621e-17
