wavelength_angstrom,flux_erg_s_cm2_angstrom,error
7.505620e+03,4.855766e-14,4.108347e-16
7.510504e+03,4.682355e-14,4.040786e-16
7.515388e+03,4.685587e-14,4.044676e-16
7.520273e+03,4.694665e-14,4.046984e-16
7.525157e+03,4.816180e-14,4.102617e-16
7.530042e+03,4.841483e-14,4.106297e-16
7.534926e+03,4.948928e-14,4.154858e-16
7.539811e+03,5.030655e-14,4.201943e-16
7.544696e+03,5.067270e-14,4.221335e-16
7.549580e+03,4.938725e-14,4.153448e-16
7.554465e+03,4.991952e-14,4.184319e-16
7.559349e+03,4.890576e-14,4.158286e-16
7.564234e+03,4.971374e-14,4.186523e-16
7.569118e+03,4.980625e-14,4.191820e-16
7.574003e+03,5.181176e-14,4.425067e-16
7.578887e+03,5.438638e-14,4.386858e-16
7.583772e+03,5.354458e-14,4.355747e-16
7.588657e+03,5.398987e-14,4.381478e-16
7.593541e+03,5.435838e-14,4.393626e-16
7.598426e+03,5.330276e-14,4.370964e-16
7.603310e+03,5.178966e-14,4.297133e-16
7.608195e+03,5.269045e-14,4.340974e-16
7.613080e+03,5.297901e-14,4.339812e-16
7.617964e+03,5.465024e-14,4.429579e-16
7.622849e+03,5.514154e-14,4.450937e-16
7.627734e+03,5.583327e-14,4.485942e-16
7.632618e+03,5.821582e-14,4.585044e-16
7.637503e+03,5.918498e-14,4.626645e-16
7.642388e+03,5.825037e-14,4.596832e-16
7.647272e+03,5.855145e-14,4.615495e-16
7.652157e+03,5.551562e-14,4.776394e-16
7.657042e+03,5.500998e-14,4.496555e-16
7.661926e+03,5.430521e-14,4.464821e-16
7.666811e+03,5.537157e-14,4.513848e-16
7.671696e+03,5.478814e-14,4.502920e-16
7.676580e+03,5.574594e-14,4.547434e-16
7.681465e+03,5.534680e-14,4.523773e-16
7.686350e+03,5.684796e-14,4.600922e-16
7.691234e+03,5.754784e-14,4.646398e-16
7.696119e+03,5.717654e-14,4.641849e-16
7.701004e+03,5.732818e-14,4.645809e-16
7.705888e+03,5.516352e-14,4.630850e-16
7.710773e+03,5.487748e-14,4.561181e-16
7.715658e+03,5.456748e-14,4.563081e-16
7.720543e+03,5.467276e-14,4.582374e-16
7.725427e+03,5.420212e-14,4.591010e-16
7.730312e+03,5.698317e-14,4.707755e-16
7.735197e+03,5.661511e-14,4.684129e-16
7.740081e+03,5.965885e-14,4.828610e-16
7.744966e+03,6.095859e-14,4.938508e-16
7.749851e+03,6.045193e-14,4.869784e-16
7.754736e+03,5.956183e-14,4.844266e-16
7.759620e+03,5.973175e-14,4.871058e-16
7.764505e+03,5.788990e-14,4.801701e-16
7.769390e+03,5.853972e-14,4.828381e-16
7.774275e+03,5.917424e-14,4.852270e-16
7.779159e+03,6.131021e-14,4.956789e-16
7.784044e+03,6.278959e-14,5.033535e-16
7.788929e+03,6.617610e-14,5.176160e-16
7.793814e+03,6.693885e-14,5.212242e-16
7.798698e+03,6.878780e-14,5.307376e-16
7.803583e+03,6.730626e-14,5.260931e-16
7.808468e+03,6.566031e-14,5.200242e-16
7.813353e+03,6.442197e-14,5.162069e-16
7.818237e+03,6.487929e-14,5.198247e-16
7.823122e+03,6.392104e-14,5.158776e-16
7.828007e+03,6.471572e-14,5.211398e-16
7.832892e+03,6.588817e-14,5.254088e-16
7.837777e+03,6.798843e-14,5.373940e-16
7.842661e+03,6.908099e-14,5.407289e-16
7.847546e+03,6.967340e-14,5.429086e-16
7.852431e+03,7.179444e-14,5.527509e-16
7.857316e+03,7.150792e-14,5.520668e-16
7.862200e+03,7.117339e-14,5.535200e-16
7.867085e+03,6.881628e-14,5.470670e-16
7.871970e+03,6.749797e-14,5.419776e-16
7.876855e+03,6.639600e-14,5.397339e-16
7.881739e+03,6.585111e-14,5.387744e-16
7.886624e+03,6.536201e-14,5.377443e-16
7.891509e+03,6.772816e-14,5.490422e-16
7.896394e+03,6.927384e-14,5.535587e-16
7.901278e+03,7.021005e-14,5.598045e-16
7.906163e+03,7.094244e-14,5.627440e-16
7.911048e+03,7.136425e-14,5.655925e-16
7.915933e+03,6.963944e-14,5.604777e-16
7.920817e+03,7.139718e-14,5.823601e-16
7.925702e+03,7.084492e-14,5.686552e-16
7.930587e+03,6.925320e-14,5.627010e-16
7.935472e+03,6.793578e-14,5.603791e-16
7.940356e+03,6.816193e-14,5.621165e-16
7.945241e+03,6.573434e-14,5.511840e-16
7.950126e+03,6.590233e-14,5.551318e-16
7.955011e+03,6.391818e-14,5.472086e-16
7.959895e+03,6.181861e-14,5.417393e-16
7.964780e+03,6.155432e-14,5.397172e-16
7.969665e+03,6.129047e-14,5.390312e-16
7.974550e+03,6.249934e-14,5.470713e-16
7.979434e+03,6.374822e-14,5.517359e-16
7.984319e+03,6.331247e-14,6.540695e-16
7.989204e+03,6.416771e-14,5.570863e-16
7.994089e+03,6.231022e-14,5.485588e-16
7.998973e+03,6.230137e-14,5.502508e-16
8.003858e+03,5.875828e-14,5.362699e-16
8.008743e+03,5.745139e-14,5.320814e-16
8.013627e+03,5.735255e-14,5.322758e-16
8.018512e+03,5.610627e-14,5.293706e-16
8.023397e+03,5.733516e-14,5.338714e-16
8.028281e+03,5.788946e-14,5.392022e-16
8.033166e+03,5.785164e-14,5.386112e-16
8.038051e+03,5.795702e-14,5.405535e-16
