wavelength_angstrom,flux_erg_s_cm2_angstrom,error
2.342832e+03,1.405123e-14,3.837913e-16
2.344206e+03,1.296159e-14,3.742152e-16
2.345579e+03,8.812051e-15,3.308353e-16
2.346953e+03,9.573062e-15,3.317955e-16
2.348327e+03,1.290009e-14,3.723616e-16
2.349701e+03,1.495778e-14,3.887376e-16
2.351075e+03,1.440922e-14,4.795130e-16
2.352449e+03,1.403859e-14,3.776558e-16
2.353823e+03,1.510113e-14,3.882972e-16
2.355197e+03,1.564646e-14,3.997332e-16
2.356570e+03,1.463361e-14,3.837950e-16
2.357944e+03,1.460778e-14,3.793921e-16
2.359318e+03,1.566864e-14,3.921344e-16
2.360692e+03,1.517002e-14,3.891459e-16
2.362066e+03,1.454328e-14,3.863800e-16
2.363440e+03,1.617573e-14,3.959655e-16
2.364814e+03,1.531901e-14,3.870929e-16
2.366187e+03,1.535714e-14,3.846520e-16
2.367561e+03,1.563830e-14,3.899000e-16
2.368935e+03,1.594623e-14,3.934853e-16
2.370309e+03,1.566483e-14,3.924617e-16
2.371683e+03,1.523670e-14,4.038607e-16
2.373057e+03,1.531869e-14,3.818408e-16
2.374431e+03,1.422689e-14,3.781095e-16
2.375805e+03,1.150325e-14,3.462507e-16
2.377178e+03,1.205985e-14,3.556713e-16
2.378552e+03,1.429433e-14,6.411922e-16
2.379926e+03,1.597615e-14,3.897678e-16
2.381300e+03,1.512974e-14,3.854230e-16
2.382674e+03,1.302985e-14,3.714059e-16
2.384048e+03,8.292081e-15,3.040836e-16
2.385421e+03,7.966638e-15,2.994409e-16
2.386795e+03,1.129309e-14,3.589730e-16
2.388169e+03,1.543756e-14,5.209951e-16
2.389543e+03,1.540813e-14,4.014955e-16
2.390917e+03,1.462198e-14,3.683033e-16
2.392291e+03,1.480123e-14,3.724269e-16
2.393664e+03,1.505528e-14,3.724203e-16
2.395038e+03,1.416784e-14,3.626689e-16
2.396412e+03,1.460707e-14,3.733878e-16
2.397786e+03,1.460213e-14,3.749618e-16
2.399160e+03,1.512857e-14,3.793620e-16
2.400534e+03,1.394552e-14,3.837374e-16
2.401907e+03,1.468602e-14,3.684937e-16
2.403281e+03,1.489718e-14,3.799868e-16
2.404655e+03,1.452063e-14,3.842425e-16
2.406029e+03,1.424528e-14,3.680466e-16
2.407403e+03,1.361292e-14,3.636413e-16
2.408776e+03,1.313550e-14,3.542508e-16
2.410150e+03,1.432933e-14,5.649169e-16
2.411524e+03,1.343575e-14,3.544418e-16
2.412898e+03,1.388998e-14,3.581474e-16
2.414272e+03,1.357351e-14,3.510653e-16
2.415646e+03,1.372701e-14,3.611224e-16
2.417019e+03,1.327697e-14,3.503233e-16
