wavelength_angstrom,flux_erg_s_cm2_angstrom,error
2.205555e+03,1.433841e-14,8.157153e-16
2.206929e+03,1.374456e-14,1.012678e-15
2.208303e+03,1.297994e-14,8.017256e-16
2.209676e+03,1.299255e-14,7.799347e-16
2.211050e+03,1.147410e-14,1.070919e-15
2.212424e+03,1.541818e-14,8.429410e-16
2.213798e+03,1.169361e-14,7.480224e-16
2.215172e+03,1.226819e-14,8.186758e-16
2.216546e+03,1.192771e-14,7.626620e-16
2.217919e+03,1.292864e-14,7.739863e-16
2.219293e+03,1.088130e-14,7.457362e-16
2.220667e+03,1.265266e-14,7.836888e-16
2.222041e+03,1.452777e-14,1.039408e-15
2.223415e+03,1.205211e-14,7.541983e-16
2.224788e+03,3.207491e-14,2.317587e-15
2.226162e+03,1.252364e-14,7.389334e-16
2.227536e+03,1.178068e-14,7.284578e-16
2.228910e+03,1.254634e-14,7.831842e-16
2.230284e+03,1.169316e-14,7.640672e-16
2.231658e+03,1.162243e-14,7.183519e-16
2.233031e+03,1.212506e-14,7.619706e-16
2.234405e+03,1.165599e-14,7.374912e-16
2.235779e+03,1.007572e-14,6.822223e-16
2.237153e+03,1.121814e-14,7.066205e-16
2.238527e+03,9.433042e-15,6.991720e-16
2.239901e+03,1.075266e-14,6.861941e-16
2.241275e+03,1.157158e-14,6.957393e-16
2.242648e+03,1.239863e-14,7.846141e-16
2.244022e+03,1.126521e-14,6.984037e-16
2.245396e+03,1.135276e-14,7.166109e-16
2.246770e+03,1.103091e-14,6.915944e-16
2.248144e+03,1.242500e-14,7.149634e-16
2.249518e+03,1.085700e-14,6.840749e-16
2.250892e+03,1.205579e-14,7.067678e-16
2.252265e+03,1.167257e-14,7.143722e-16
2.253639e+03,1.210419e-14,7.742542e-16
2.255013e+03,1.140818e-14,1.228842e-15
2.256387e+03,1.175951e-14,6.880752e-16
2.257761e+03,1.238437e-14,7.986894e-16
2.259135e+03,1.114439e-14,7.101878e-16
2.260509e+03,1.235769e-14,7.547152e-16
2.261882e+03,1.136756e-14,6.786897e-16
2.263256e+03,1.275628e-14,9.070910e-16
